date,TCMNOM_Y1,TCMNOM_Y5
19871207,7.2,8.48
19871208,7.21,8.49
19871209,7.18,8.47
19871210,7.32,8.63
19871211,7.3,8.65
19871214,7.3,8.63
19871215,7.22,8.54
19871216,7.21,8.46
19871217,7.27,8.47
19871218,7.16,8.39
19871221,7.18,8.38
19871222,7.24,8.48
19871223,7.18,8.4
19871224,7.17,8.37
19871225,,
19871228,7.2,8.46
19871229,7.19,8.41
19871230,7.09,8.32
19871231,7.1,8.33
19880101,,
19880104,7.15,8.35
19880105,7.11,8.29
19880106,7.14,8.37
19880107,7.13,8.35
19880108,7.24,8.48
19880111,7.15,8.41
19880112,7.15,8.39
19880113,7.14,8.36
19880114,7.16,8.36
19880115,6.98,8.13
19880118,,
19880119,7.01,8.16
19880120,6.93,8.11
19880121,6.84,8.04
19880122,6.82,8.01
19880125,6.82,7.99
19880126,6.87,8.08
19880127,6.77,7.91
19880128,6.72,7.83
19880129,6.66,7.76
19880201,6.68,7.78
19880202,6.67,7.7
19880203,6.69,7.76
19880204,6.67,7.76
19880205,6.55,7.64
19880208,6.59,7.7
19880209,6.55,7.65
19880210,6.53,7.59
19880211,6.61,7.64
19880212,6.68,7.77
19880215,,
19880216,6.73,7.79
19880217,6.72,7.8
19880218,6.67,7.78
19880219,6.67,7.77
19880222,6.65,7.75
19880223,6.6,7.69
19880224,6.61,7.69
19880225,6.66,7.68
19880226,6.64,7.67
19880229,6.63,7.64
19880301,6.61,7.61
19880302,6.59,7.59
19880303,6.6,7.59
19880304,6.72,7.74
19880307,6.74,7.77
19880308,6.75,7.79
19880309,6.72,7.76
19880310,6.76,7.81
19880311,6.63,7.76
19880314,6.64,7.76
19880315,6.62,7.76
19880316,6.67,7.81
19880317,6.58,7.76
19880318,6.64,7.81
19880321,6.73,7.91
19880322,6.73,7.91
19880323,6.8,7.95
19880324,6.83,8.01
19880325,6.76,7.95
19880328,6.79,8.03
19880329,6.79,8.03
19880330,6.79,8.03
19880331,6.76,8.04
19880401,,
19880404,7,8.19
19880405,7.04,8.18
19880406,7.04,8.13
19880407,7.04,8.12
19880408,6.95,8.05
19880411,6.96,8.1
19880412,6.89,8.09
19880413,6.83,8.05
19880414,6.89,8.15
19880415,7.03,8.2
19880418,7.05,8.25
19880419,7.03,8.24
19880420,7.04,8.27
19880421,7.02,8.26
19880422,7.02,8.23
19880425,7.04,8.23
19880426,7.02,8.24
19880427,7.03,8.25
19880428,7.1,8.32
19880429,7.14,8.33
19880502,7.21,8.39
19880503,7.2,8.35
19880504,7.2,8.35
19880505,7.22,8.39
19880506,7.31,8.48
19880509,7.34,8.5
19880510,7.37,8.55
19880511,7.33,8.55
19880512,7.31,8.55
19880513,7.28,8.51
19880516,7.32,8.52
19880517,7.38,8.64
19880518,7.39,8.68
19880519,7.45,8.67
19880520,7.45,8.7
19880523,7.52,8.74
19880524,7.52,8.73
19880525,7.58,8.73
19880526,7.65,8.72
19880527,7.65,8.75
19880530,,
19880531,7.66,8.73
19880601,7.58,8.57
19880602,7.62,8.6
19880603,7.51,8.52
19880606,7.51,8.51
19880607,7.52,8.54
19880608,7.41,8.46
19880609,7.43,8.5
19880610,7.43,8.47
19880613,7.43,8.45
19880614,7.29,8.25
19880615,7.32,8.29
19880616,7.42,8.46
19880617,7.54,8.58
19880620,7.57,8.59
19880621,7.6,8.61
19880622,7.5,8.49
19880623,7.5,8.47
19880624,7.48,8.45
19880627,7.55,8.54
19880628,7.53,8.48
19880629,7.53,8.47
19880630,7.5,8.41
19880701,7.49,8.38
19880704,,
19880705,7.53,8.42
19880706,7.55,8.47
19880707,7.6,8.52
19880708,7.78,8.64
19880711,7.76,8.62
19880712,7.76,8.68
19880713,7.76,8.69
19880714,7.83,8.7
19880715,7.82,8.67
19880718,7.82,8.73
19880719,7.76,8.7
19880720,7.75,8.7
19880721,7.83,8.75
19880722,7.78,8.71
19880725,7.79,8.69
19880726,7.8,8.72
19880727,7.88,8.77
19880728,7.89,8.79
19880729,7.9,8.75
19880801,7.89,8.7
19880802,7.85,8.63
19880803,7.84,8.64
19880804,7.83,8.61
19880805,8.03,8.78
19880808,8.04,8.79
19880809,8.16,8.88
19880810,8.17,9
19880811,8.25,9.02
19880812,8.23,9.03
19880815,8.25,9.04
19880816,8.28,9.03
19880817,8.28,9.06
19880818,8.27,9.05
19880819,8.27,9.05
19880822,8.27,9.09
19880823,8.25,9.04
19880824,8.25,9.02
19880825,8.31,9.08
19880826,8.32,9.07
19880829,8.3,9
19880830,8.3,8.98
19880831,8.28,8.95
19880901,8.24,8.95
19880902,8.06,8.7
19880905,,
19880906,8.08,8.7
19880907,8.09,8.69
19880908,8.1,8.69
19880909,8.07,8.62
19880912,8.08,8.66
19880913,8.02,8.65
19880914,7.95,8.59
19880915,7.98,8.63
19880916,8.02,8.65
19880919,8.05,8.69
19880920,8.07,8.68
19880921,8.05,8.64
19880922,8.09,8.67
19880923,8.09,8.69
19880926,8.17,8.73
19880927,8.21,8.77
19880928,8.23,8.81
19880929,8.18,8.73
19880930,8.13,8.61
19881003,8.13,8.59
19881004,8.15,8.6
19881005,8.15,8.6
19881006,8.18,8.61
19881007,8.02,8.43
19881010,,
19881011,8.04,8.48
19881012,8.06,8.56
19881013,8.11,8.55
19881014,8.07,8.52
19881017,8.08,8.5
19881018,8.09,8.49
19881019,8.14,8.53
19881020,8.13,8.52
19881021,8.15,8.54
19881024,8.19,8.54
19881025,8.17,8.53
19881026,8.12,8.48
19881027,8.08,8.41
19881028,8.07,8.4
19881031,8.06,8.37
19881101,8.05,8.38
19881102,8.08,8.44
19881103,8.07,8.42
19881104,8.22,8.58
19881107,8.31,8.66
19881108,8.34,8.66
19881109,8.36,8.71
19881110,8.4,8.72
19881111,,
19881114,8.45,8.76
19881115,8.55,8.78
19881116,8.6,8.87
19881117,8.57,8.9
19881118,8.58,8.91
19881121,8.63,8.92
19881122,8.71,8.99
19881123,8.7,8.97
19881124,,
19881125,8.78,9.07
19881128,8.76,9.06
19881129,8.74,9.02
19881130,8.62,8.91
19881201,8.66,8.88
19881202,8.96,9.11
19881205,8.94,9.07
19881206,8.8,8.88
19881207,8.84,8.93
19881208,8.9,9.01
19881209,8.95,9.05
19881212,8.96,9.07
19881213,9.08,9.15
19881214,9.13,9.19
19881215,9.18,9.21
19881216,9.13,9.18
19881219,9.11,9.16
19881220,9.04,9.09
19881221,8.98,9.08
19881222,8.95,9.09
19881223,8.94,9.08
19881226,,
19881227,9.06,9.17
19881228,9.12,9.22
19881229,9.08,9.19
19881230,9.02,9.14
19890102,,
19890103,9.11,9.25
19890104,9.14,9.24
19890105,9.22,9.32
19890106,9.2,9.3
19890109,9.18,9.3
19890110,9.15,9.29
19890111,9.17,9.28
19890112,9.06,9.2
19890113,8.99,9.1
19890116,,
19890117,9.03,9.11
19890118,8.95,9.07
19890119,8.91,9.06
19890120,8.93,9.11
19890123,8.95,9.06
19890124,8.91,8.98
19890125,9,9.05
19890126,9.03,9.07
19890127,8.98,9.03
19890130,9,9.07
19890131,9.04,9.08
19890201,9.02,9.05
19890202,9.03,9.05
19890203,9.17,9.1
19890206,9.18,9.11
19890207,9.1,9.06
19890208,9.12,9.06
19890209,9.12,9.21
19890210,9.22,9.28
19890213,9.27,9.29
19890214,9.31,9.34
19890215,9.29,9.33
19890216,9.25,9.32
19890217,9.25,9.32
19890220,,
19890221,9.28,9.34
19890222,9.35,9.43
19890223,9.48,9.47
19890224,9.51,9.49
19890227,9.46,9.47
19890228,9.4,9.42
19890301,9.4,9.43
19890302,9.38,9.38
19890303,9.36,9.38
19890306,9.32,9.34
19890307,9.34,9.35
19890308,9.35,9.34
19890309,9.35,9.35
19890310,9.58,9.48
19890313,9.56,9.48
19890314,9.54,9.45
19890315,9.52,9.45
19890316,9.48,9.43
19890317,9.72,9.64
19890320,9.84,9.71
19890321,9.85,9.75
19890322,9.71,9.65
19890323,9.7,9.65
19890324,,
19890327,9.75,9.67
19890328,9.77,9.66
19890329,9.69,9.6
19890330,9.7,9.59
19890331,9.64,9.53
19890403,9.5,9.39
19890404,9.42,9.31
19890405,9.42,9.31
19890406,9.49,9.35
19890407,9.52,9.42
19890410,9.49,9.43
19890411,9.5,9.42
19890412,9.51,9.44
19890413,9.59,9.5
19890414,9.33,9.29
19890417,9.37,9.33
19890418,9.14,9.14
19890419,9.17,9.17
19890420,9.37,9.32
19890421,9.33,9.27
19890424,9.36,9.26
19890425,9.28,9.21
19890426,9.22,9.18
19890427,9.13,9.1
19890428,9.12,9.06
19890501,9.3,9.19
19890502,9.22,9.11
19890503,9.15,9.1
19890504,9.14,9.09
19890505,8.97,8.96
19890508,9.04,9.02
19890509,9.18,9.17
19890510,9.2,9.21
19890511,9.06,9.1
19890512,8.75,8.8
19890515,8.85,8.85
19890516,8.9,8.87
19890517,8.89,8.87
19890518,8.94,8.88
19890519,8.89,8.82
19890522,8.78,8.71
19890523,8.79,8.72
19890524,8.85,8.74
19890525,8.94,8.75
19890526,8.92,8.72
19890529,,
19890530,8.88,8.68
19890531,8.86,8.65
19890601,8.87,8.65
19890602,8.57,8.42
19890605,8.46,8.33
19890606,8.48,8.35
19890607,8.39,8.28
19890608,8.35,8.26
19890609,8.32,8.16
19890612,8.33,8.18
19890613,8.45,8.3
19890614,8.41,8.24
19890615,8.49,8.36
19890616,8.57,8.4
19890619,8.57,8.41
19890620,8.52,8.35
19890621,8.57,8.4
19890622,8.58,8.41
19890623,8.39,8.27
19890626,8.37,8.22
19890627,8.35,8.14
19890628,8.35,8.18
19890629,8.19,8.09
19890630,8.12,8.03
19890703,8.04,7.99
19890704,,
19890705,8,7.97
19890706,7.96,7.91
19890707,7.89,7.86
19890710,7.89,7.84
19890711,7.87,7.8
19890712,7.81,7.79
19890713,7.81,7.8
19890714,7.86,7.84
19890717,7.92,7.85
19890718,8.03,7.97
19890719,7.96,7.9
19890720,7.88,7.8
19890721,8.02,7.89
19890724,8.01,7.87
19890725,7.92,7.79
19890726,7.91,7.81
19890727,7.77,7.69
19890728,7.69,7.6
19890731,7.65,7.56
19890801,7.61,7.49
19890802,7.63,7.57
19890803,7.69,7.64
19890804,8.05,7.94
19890807,8.16,7.98
19890808,8.08,7.95
19890809,8.1,7.96
19890810,8.08,7.96
19890811,8.18,8.1
19890814,8.33,8.27
19890815,8.33,8.24
19890816,8.22,8.11
19890817,8.31,8.2
19890818,8.29,8.2
19890821,8.35,8.27
19890822,8.45,8.35
19890823,8.38,8.23
19890824,8.32,8.23
19890825,8.32,8.23
19890828,8.36,8.29
19890829,8.37,8.3
19890830,8.34,8.28
19890831,8.28,8.27
19890901,8.23,8.18
19890904,,
19890905,8.31,8.21
19890906,8.29,8.19
19890907,8.26,8.19
19890908,8.2,8.14
19890911,8.1,8.1
19890912,8.1,8.07
19890913,8.11,8.11
19890914,8.03,8.05
19890915,7.99,8.01
19890918,8.08,8.04
19890919,8.07,8.05
19890920,8.22,8.14
19890921,8.26,8.19
19890922,8.25,8.2
19890925,8.33,8.32
19890926,8.34,8.29
19890927,8.36,8.31
19890928,8.41,8.34
19890929,8.48,8.36
19891002,8.49,8.33
19891003,8.41,8.27
19891004,8.41,8.25
19891005,8.36,8.18
19891006,8.06,8.01
19891009,,
19891010,8.04,8
19891011,8.08,8.03
19891012,7.99,7.98
19891013,7.9,7.79
19891016,7.85,7.91
19891017,7.82,7.92
19891018,7.81,7.92
19891019,7.9,7.91
19891020,7.88,7.93
19891023,7.85,7.87
19891024,7.76,7.8
19891025,7.77,7.79
19891026,7.8,7.81
19891027,7.88,7.87
19891030,7.87,7.86
19891031,7.88,7.86
19891101,7.86,7.86
19891102,7.81,7.81
19891103,8.01,7.93
19891106,8.05,7.99
19891107,7.88,7.85
19891108,7.79,7.81
19891109,7.82,7.84
19891110,7.83,7.85
19891113,7.8,7.85
19891114,7.7,7.8
19891115,7.66,7.74
19891116,7.7,7.74
19891117,7.69,7.82
19891120,7.69,7.8
19891121,7.69,7.79
19891122,7.6,7.72
19891123,,
19891124,7.59,7.7
19891127,7.74,7.8
19891128,7.76,7.81
19891129,7.77,7.78
19891130,7.72,7.74
19891201,7.67,7.7
19891204,7.68,7.7
19891205,7.68,7.7
19891206,7.76,7.76
19891207,7.82,7.8
19891208,7.73,7.73
19891211,7.74,7.74
19891212,7.76,7.74
19891213,7.77,7.73
19891214,7.71,7.68
19891215,7.65,7.7
19891218,7.62,7.67
19891219,7.72,7.69
19891220,7.63,7.67
19891221,7.64,7.67
19891222,7.7,7.75
19891225,,
19891226,7.83,7.9
19891227,7.82,7.89
19891228,7.77,7.85
19891229,7.76,7.86
19900101,,
19900102,7.81,7.87
19900103,7.85,7.92
19900104,7.82,7.91
19900105,7.79,7.92
19900108,7.81,7.92
19900109,7.78,7.92
19900110,7.77,7.92
19900111,7.77,7.94
19900112,7.76,7.99
19900115,,
19900116,7.92,8.11
19900117,7.91,8.11
19900118,8.05,8.27
19900119,8,8.2
19900122,7.98,8.19
19900123,7.97,8.18
19900124,8,8.28
19900125,8.03,8.31
19900126,8.07,8.38
19900129,8.08,8.39
19900130,8.09,8.43
19900131,8.08,8.35
19900201,8.09,8.35
19900202,8.13,8.42
19900205,8.15,8.44
19900206,8.15,8.49
19900207,8.17,8.51
19900208,8.13,8.45
19900209,8.03,8.29
19900212,8.06,8.37
19900213,7.95,8.29
19900214,8.03,8.34
19900215,8.11,8.4
19900216,8.09,8.41
19900219,,
19900220,8.24,8.58
19900221,8.22,8.6
19900222,8.17,8.48
19900223,8.11,8.47
19900226,8.1,8.4
19900227,8.06,8.34
19900228,8.12,8.44
19900301,8.21,8.53
19900302,8.22,8.5
19900305,8.31,8.58
19900306,8.31,8.57
19900307,8.29,8.56
19900308,8.35,8.57
19900309,8.46,8.68
19900312,8.44,8.67
19900313,8.48,8.75
19900314,8.41,8.67
19900315,8.41,8.69
19900316,8.36,8.61
19900319,8.38,8.65
19900320,8.38,8.61
19900321,8.39,8.62
19900322,8.32,8.56
19900323,8.29,8.54
19900326,8.3,8.52
19900327,8.35,8.55
19900328,8.33,8.53
19900329,8.36,8.6
19900330,8.35,8.65
19900402,8.34,8.65
19900403,8.32,8.64
19900404,8.27,8.56
19900405,8.28,8.57
19900406,8.26,8.55
19900409,8.29,8.58
19900410,8.29,8.58
19900411,8.28,8.6
19900412,8.29,8.62
19900413,,
19900416,8.29,8.65
19900417,8.38,8.73
19900418,8.49,8.84
19900419,8.46,8.84
19900420,8.44,8.88
19900423,8.5,8.92
19900424,8.55,8.96
19900425,8.57,9
19900426,8.64,9.09
19900427,8.57,9.06
19900430,8.58,9.04
19900501,8.56,9.08
19900502,8.63,9.1
19900503,8.62,9.04
19900504,8.43,8.8
19900507,8.44,8.83
19900508,8.4,8.79
19900509,8.4,8.87
19900510,8.33,8.8
19900511,8.21,8.64
19900514,8.2,8.6
19900515,8.23,8.64
19900516,8.23,8.66
19900517,8.24,8.69
19900518,8.31,8.74
19900521,8.3,8.74
19900522,8.22,8.66
19900523,8.17,8.61
19900524,8.16,8.58
19900525,8.23,8.61
19900528,,
19900529,8.23,8.59
19900530,8.2,8.56
19900531,8.22,8.56
19900601,8.06,8.38
19900604,8.07,8.39
19900605,8.09,8.42
19900606,8.09,8.43
19900607,8.07,8.41
19900608,8.07,8.42
19900611,8.09,8.43
19900612,8.09,8.44
19900613,8.02,8.35
19900614,8,8.32
19900615,8.05,8.41
19900618,8.11,8.45
19900619,8.15,8.47
19900620,8.16,8.51
19900621,8.14,8.48
19900622,8.12,8.46
19900625,8.19,8.53
19900626,8.19,8.51
19900627,8.14,8.47
19900628,8.07,8.41
19900629,8.05,8.35
19900702,8.06,8.35
19900703,8.01,8.32
19900704,,
19900705,8.02,8.34
19900706,8.14,8.44
19900709,8.19,8.49
19900710,8.21,8.5
19900711,8.18,8.49
19900712,7.98,8.37
19900713,7.89,8.32
19900716,7.89,8.31
19900717,7.88,8.3
19900718,7.87,8.34
19900719,7.87,8.33
19900720,7.84,8.28
19900723,7.81,8.28
19900724,7.88,8.35
19900725,7.87,8.31
19900726,7.9,8.31
19900727,7.8,8.25
19900730,7.75,8.14
19900731,7.72,8.13
19900801,7.63,8.06
19900802,7.7,8.15
19900803,7.56,8.11
19900806,7.63,8.29
19900807,7.75,8.41
19900808,7.73,8.43
19900809,7.72,8.33
19900810,7.67,8.35
19900813,7.65,8.36
19900814,7.69,8.34
19900815,7.68,8.33
19900816,7.81,8.45
19900817,7.8,8.49
19900820,7.84,8.5
19900821,7.9,8.56
19900822,7.94,8.62
19900823,7.99,8.69
19900824,7.96,8.75
19900827,7.89,8.61
19900828,7.94,8.67
19900829,7.85,8.52
19900830,7.83,8.52
19900831,7.76,8.5
19900903,,
19900904,7.76,8.53
19900905,7.74,8.47
19900906,7.74,8.47
19900907,7.73,8.45
19900910,7.79,8.5
19900911,7.81,8.48
19900912,7.75,8.45
19900913,7.7,8.44
19900914,7.72,8.48
19900917,7.73,8.49
19900918,7.73,8.48
19900919,7.79,8.51
19900920,7.81,8.53
19900921,7.77,8.58
19900924,7.83,8.64
19900925,7.85,8.64
19900926,7.84,8.63
19900927,7.72,8.52
19900928,7.69,8.47
19901001,7.63,8.38
19901002,7.61,8.35
19901003,7.57,8.33
19901004,7.56,8.3
19901005,7.51,8.27
19901008,,
19901009,7.64,8.43
19901010,7.64,8.49
19901011,7.6,8.51
19901012,7.59,8.44
19901015,7.58,8.39
19901016,7.58,8.39
19901017,7.6,8.37
19901018,7.59,8.32
19901019,7.55,8.25
19901022,7.53,8.25
19901023,7.52,8.25
19901024,7.52,8.26
19901025,7.46,8.21
19901026,7.46,8.23
19901029,7.48,8.27
19901030,7.48,8.28
19901031,7.43,8.24
19901101,7.32,8.15
19901102,7.35,8.16
19901105,7.33,8.1
19901106,7.36,8.11
19901107,7.36,8.16
19901108,7.35,8.18
19901109,7.33,8.1
19901112,,
19901113,7.3,8.01
19901114,7.31,8.01
19901115,7.32,8.01
19901116,7.27,7.96
19901119,7.33,8.01
19901120,7.34,7.98
19901121,7.26,7.92
19901122,,
19901123,7.23,7.92
19901126,7.24,7.92
19901127,7.28,7.94
19901128,7.34,7.94
19901129,7.34,7.96
19901130,7.31,7.91
19901203,7.31,7.88
19901204,7.25,7.83
19901205,7.24,7.82
19901206,7.27,7.82
19901207,7.12,7.67
19901210,7.1,7.63
19901211,7.07,7.6
19901212,7.03,7.59
19901213,7.11,7.68
19901214,7.09,7.74
19901217,7.06,7.71
19901218,7.02,7.67
19901219,6.89,7.64
19901220,6.9,7.67
19901221,6.95,7.75
19901224,6.99,7.84
19901225,,
19901226,6.94,7.78
19901227,6.94,7.75
19901228,6.91,7.78
19901231,6.82,7.68
19910101,,
19910102,6.74,7.59
19910103,6.72,7.56
19910104,6.83,7.65
19910107,6.84,7.75
19910108,6.75,7.74
19910109,6.68,7.81
19910110,6.64,7.76
19910111,6.62,7.79
19910114,6.6,7.82
19910115,6.6,7.79
19910116,6.61,7.83
19910117,6.66,7.71
19910118,6.61,7.68
19910121,,
19910122,6.59,7.7
19910123,6.59,7.67
19910124,6.54,7.61
19910125,6.61,7.67
19910128,6.64,7.67
19910129,6.59,7.64
19910130,6.56,7.64
19910131,6.51,7.62
19910201,6.27,7.45
19910204,6.24,7.43
19910205,6.23,7.4
19910206,6.22,7.4
19910207,6.23,7.42
19910208,6.21,7.4
19910211,6.18,7.39
19910212,6.18,7.39
19910213,6.21,7.39
19910214,6.19,7.38
19910215,6.24,7.41
19910218,,
19910219,6.3,7.46
19910220,6.28,7.49
19910221,6.29,7.51
19910222,6.33,7.57
19910225,6.33,7.57
19910226,6.37,7.62
19910227,6.36,7.64
19910228,6.41,7.66
19910301,6.52,7.78
19910304,6.51,7.77
19910305,6.48,7.73
19910306,6.5,7.77
19910307,6.5,7.73
19910308,6.41,7.77
19910311,6.37,7.71
19910312,6.38,7.74
19910313,6.3,7.67
19910314,6.26,7.64
19910315,6.3,7.73
19910318,6.36,7.79
19910319,6.48,7.93
19910320,6.44,7.88
19910321,6.39,7.82
19910322,6.37,7.82
19910325,6.35,7.83
19910326,6.39,7.84
19910327,6.33,7.76
19910328,6.28,7.73
19910329,,
19910401,6.27,7.74
19910402,6.26,7.68
19910403,6.28,7.71
19910404,6.24,7.67
19910405,6.24,7.65
19910408,6.21,7.63
19910409,6.23,7.68
19910410,6.28,7.75
19910411,6.23,7.74
19910412,6.14,7.64
19910415,6.22,7.64
19910416,6.23,7.66
19910417,6.2,7.64
19910418,6.34,7.74
19910419,6.31,7.8
19910422,6.32,7.83
19910423,6.28,7.78
19910424,6.23,7.73
19910425,6.19,7.7
19910426,6.21,7.68
19910429,6.22,7.7
19910430,6.06,7.63
19910501,6.09,7.63
19910502,6.06,7.59
19910503,6.1,7.67
19910506,6.11,7.67
19910507,6.15,7.67
19910508,6.14,7.68
19910509,6.13,7.68
19910510,6.13,7.76
19910513,6.11,7.72
19910514,6.12,7.78
19910515,6.13,7.77
19910516,6.15,7.77
19910517,6.16,7.77
19910520,6.2,7.78
19910521,6.18,7.74
19910522,6.15,7.72
19910523,6.13,7.71
19910524,6.11,7.68
19910527,,
19910528,6.12,7.66
19910529,6.11,7.66
19910530,6.13,7.63
19910531,6.16,7.69
19910603,6.27,7.8
19910604,6.26,7.8
19910605,6.28,7.84
19910606,6.29,7.89
19910607,6.39,7.96
19910610,6.4,7.95
19910611,6.39,7.96
19910612,6.43,8.02
19910613,6.4,8
19910614,6.37,7.94
19910617,6.38,7.96
19910618,6.41,7.97
19910619,6.37,7.97
19910620,6.34,7.91
19910621,6.37,7.95
19910624,6.38,7.98
19910625,6.39,7.99
19910626,6.38,7.98
19910627,6.35,7.97
19910628,6.32,7.9
19910701,6.38,7.93
19910702,6.41,7.95
19910703,6.39,7.92
19910704,,
19910705,6.4,8.01
19910708,6.36,8
19910709,6.31,8.02
19910710,6.28,8
19910711,6.27,7.95
19910712,6.26,7.9
19910715,6.29,7.9
19910716,6.32,7.91
19910717,6.35,7.94
19910718,6.34,7.95
19910719,6.28,7.91
19910722,6.31,7.92
19910723,6.33,7.96
19910724,6.29,7.86
19910725,6.29,7.81
19910726,6.24,7.82
19910729,6.21,7.81
19910730,6.23,7.81
19910731,6.19,7.77
19910801,6.23,7.78
19910802,6.04,7.62
19910805,6.04,7.62
19910806,5.91,7.54
19910807,5.85,7.51
19910808,5.82,7.53
19910809,5.8,7.51
19910812,5.8,7.49
19910813,5.8,7.46
19910814,5.7,7.37
19910815,5.67,7.37
19910816,5.65,7.33
19910819,5.52,7.31
19910820,5.48,7.24
19910821,5.63,7.27
19910822,5.66,7.25
19910823,5.82,7.39
19910826,5.85,7.44
19910827,5.8,7.42
19910828,5.68,7.32
19910829,5.65,7.24
19910830,5.72,7.34
19910902,,
19910903,5.72,7.32
19910904,5.71,7.31
19910905,5.71,7.32
19910906,5.65,7.24
19910909,5.61,7.2
19910910,5.61,7.2
19910911,5.61,7.21
19910912,5.56,7.15
19910913,5.53,7.13
19910916,5.55,7.11
19910917,5.56,7.1
19910918,5.56,7.1
19910919,5.59,7.1
19910920,5.55,7.09
19910923,5.54,7.09
19910924,5.54,7.09
19910925,5.53,7.06
19910926,5.47,7.03
19910927,5.43,6.95
19910930,5.42,6.92
19911001,5.42,6.9
19911002,5.43,6.9
19911003,5.39,6.88
19911004,5.35,6.81
19911007,5.35,6.81
19911008,5.35,6.82
19911009,5.36,6.87
19911010,5.4,6.93
19911011,5.33,6.84
19911014,,
19911015,5.28,6.81
19911016,5.27,6.79
19911017,5.38,6.9
19911018,5.39,6.88
19911021,5.43,6.95
19911022,5.44,6.99
19911023,5.42,7
19911024,5.32,6.91
19911025,5.32,6.96
19911028,5.29,6.91
19911029,5.19,6.8
19911030,5.13,6.77
19911031,5.1,6.74
19911101,5.03,6.71
19911104,5.02,6.74
19911105,5.07,6.79
19911106,4.98,6.72
19911107,4.96,6.65
19911108,4.96,6.66
19911111,,
19911112,4.98,6.65
19911113,5.02,6.69
19911114,4.95,6.62
19911115,4.89,6.58
19911118,4.89,6.57
19911119,4.84,6.55
19911120,4.83,6.56
19911121,4.77,6.54
19911122,4.75,6.56
19911125,4.78,6.61
19911126,4.75,6.53
19911127,4.74,6.53
19911128,,
19911129,4.69,6.48
19911202,4.68,6.43
19911203,4.64,6.39
19911204,4.59,6.27
19911205,4.6,6.3
19911206,4.53,6.31
19911209,4.44,6.23
19911210,4.47,6.25
19911211,4.46,6.26
19911212,4.42,6.23
19911213,4.43,6.3
19911216,4.42,6.28
19911217,4.38,6.24
19911218,4.44,6.3
19911219,4.39,6.19
19911220,4.11,6.02
19911223,4.13,6
19911224,4.18,6.01
19911225,,
19911226,4.19,6
19911227,4.18,6
19911230,4.14,5.97
19911231,4.12,5.93
19920101,,
19920102,4.13,5.98
19920103,4.16,6.05
19920106,4.12,6.02
19920107,4.03,5.94
19920108,4,5.96
19920109,4.05,6.02
19920110,4.11,6.1
19920113,4.17,6.21
19920114,4.16,6.34
19920115,4.22,6.37
19920116,4.18,6.41
19920117,4.14,6.36
19920120,,
19920121,4.1,6.27
19920122,4.1,6.28
19920123,4.15,6.32
19920124,4.22,6.4
19920127,4.24,6.41
19920128,4.2,6.32
19920129,4.22,6.42
19920130,4.24,6.48
19920131,4.23,6.44
19920203,4.23,6.52
19920204,4.21,6.46
19920205,4.21,6.4
19920206,4.2,6.4
19920207,4.1,6.4
19920210,4.08,6.38
19920211,4.14,6.4
19920212,4.16,6.46
19920213,4.26,6.61
19920214,4.32,6.65
19920217,,
19920218,4.31,6.69
19920219,4.33,6.67
19920220,4.38,6.67
19920221,4.47,6.77
19920224,4.48,6.81
19920225,4.47,6.78
19920226,4.4,6.66
19920227,4.36,6.67
19920228,4.35,6.58
19920302,4.5,6.73
19920303,4.51,6.76
19920304,4.52,6.76
19920305,4.63,6.87
19920306,4.6,6.85
19920309,4.55,6.77
19920310,4.58,6.78
19920311,4.6,6.86
19920312,4.69,7.01
19920313,4.79,7.14
19920316,4.78,7.12
19920317,4.72,7.06
19920318,4.74,7.06
19920319,4.69,7.03
19920320,4.74,7.12
19920323,4.74,7.1
19920324,4.66,7
19920325,4.62,6.96
19920326,4.6,6.98
19920327,4.6,6.97
19920330,4.56,6.93
19920331,4.54,6.94
19920401,4.48,6.82
19920402,4.53,6.85
19920403,4.4,6.76
19920406,4.39,6.74
19920407,4.35,6.73
19920408,4.32,6.76
19920409,4.08,6.59
19920410,4.12,6.62
19920413,4.08,6.58
19920414,4.1,6.6
19920415,4.14,6.66
19920416,4.23,6.76
19920417,,
19920420,4.34,6.9
19920421,4.33,6.89
19920422,4.33,6.89
19920423,4.35,6.91
19920424,4.27,6.85
19920427,4.36,6.9
19920428,4.34,6.87
19920429,4.34,6.88
19920430,4.4,6.91
19920501,4.28,6.82
19920504,4.28,6.82
19920505,4.27,6.8
19920506,4.22,6.76
19920507,4.26,6.8
19920508,4.22,6.73
19920511,4.18,6.71
19920512,4.15,6.66
19920513,4.09,6.64
19920514,4.09,6.63
19920515,4.08,6.6
19920518,4.08,6.59
19920519,4,6.47
19920520,4.08,6.55
19920521,4.25,6.77
19920522,4.19,6.69
19920525,,
19920526,4.32,6.79
19920527,4.27,6.74
19920528,4.24,6.67
19920529,4.24,6.61
19920601,4.32,6.69
19920602,4.3,6.61
19920603,4.27,6.6
19920604,4.26,6.6
19920605,4.21,6.55
19920608,4.2,6.56
19920609,4.2,6.59
19920610,4.2,6.59
19920611,4.18,6.56
19920612,4.14,6.49
19920615,4.13,6.49
19920616,4.12,6.44
19920617,4.1,6.44
19920618,4.08,6.39
19920619,4.17,6.45
19920622,4.15,6.45
19920623,4.22,6.5
19920624,4.11,6.39
19920625,4.09,6.32
19920626,4.11,6.33
19920629,4.04,6.29
19920630,4.05,6.29
